num_keys,num_operators,length_user_value,length_password_value,length_username_value,contains_email_pattern,contains_ip_pattern,nested_keys_exist,num_nested_keys,contains_numeric_values,contains_boolean_values,contains_empty_strings,contains_fixed_values,unique_key_count,data_type_diversity,total_record_length,special_characters_exist,nested_depth,label
1.995026218333198,1.9914446579102425,-0.0282919641192674,14.96317060373712,18.022346126547003,0.0174720816677144,0.0034281555436385,1.0020015146212635,2.0082449621379386,0.0002424160501954,-0.0041640634417046,0.0145704696675015,-0.000133685669746,2.003908353356372,1.0026695604402116,61.07764352423019,1.0013229245505118,1.0010365154649583,1
0.0002095230862391,0.0034129711303965,-0.0093238149494625,0.0239063226097025,-0.0616201465892545,0.0026144177618324,-0.0043799629510664,-0.0052264675632826,0.0005831955316721,0.0016983419499146,0.0162510493921048,0.0044905785614193,0.0002142552310015,0.0037923565979953,-0.0067429326665507,92.94360494670464,0.0049363753138165,-0.0073529937431049,1
2.006232134541972,0.9941138836523165,8.133019157021248,27.040289079010257,-0.0536445736593284,-0.0059833698878361,-0.0001547837767137,1.0005474420127574,1.0039435970618693,0.0001934682022468,-0.0027485535917563,-0.0054710641019322,-0.0006151107918109,2.007473253310133,1.999960648678615,60.98918145593054,0.9973673609473532,1.0002298383402406,0
3.9976748103763735,0.0064206858241646,-0.0275309994207389,4.932661976388328,-0.0275854033835139,-0.0010732972697636,0.0148792766865556,0.0042565837168658,0.0040033546841039,0.0010259569150528,-0.0034081767208583,-3.4497536535096976e-05,-0.0002717541338955,4.020542780100149,2.006994133683377,74.95377531336086,0.9952779942539214,-0.0057192450103883,0
0.9902363543560057,1.0021849148528674,0.1225867076518674,-0.0068375065730782,41.91040382258212,0.0077589644838874,-0.0204148121564384,1.0056456362589632,1.0015137261864118,0.0009651667098687,0.0010267756778049,0.0097848039066644,-0.0013746441246072,1.0154785523379302,1.003068591520023,55.99647644437345,0.9999380428689753,0.9963707920473618,1
0.008323300755609,-0.0024035944965464,0.2601786925637899,0.0419973072705926,0.0013427475597788,0.0043704801716864,-0.0143434802254192,-0.0002781836199185,0.0021138393418126,-0.0013386050306724,-0.0065648183465105,-0.0129072289019281,-2.6499355172201964e-05,-0.0099476994023946,-0.0025205084976442,33.14433970857824,-0.0074937557054503,-0.0028948988445573,0
-0.0108170441299786,0.004367757426811,-0.0721869532781561,-0.0456158557208261,-0.0016929497612935,0.0078041521636097,-0.0055092951872403,-0.0100578337217295,-0.0051557759329453,0.0023513590459822,-0.0045483511080019,0.0061274510921917,-0.001571111238964,0.0010060049294855,0.0097669521149639,52.25212629480021,0.0012583144045148,0.0064474479504468,0
-0.0229632520681657,-0.001277317881797,0.0392232047121477,0.0339693334896586,0.0663997787739757,-0.0190742959559785,-0.0058557863579972,-0.0100849977283729,0.0057140005023948,0.002257419397346,-0.0097713148186801,-0.0181059911901096,-0.0025949829974271,-0.002474196850088,0.0048487976949353,57.82899396692658,0.0102231835395139,-0.0002290603653379,1
2.008845400427162,1.0011221596365276,-0.0047738240777901,-0.0526270238082164,43.803990779949125,-0.0052193023068148,-0.0019475586166515,1.0018082001938569,0.998231649901292,0.9986028059887996,-0.001524977023405,-0.0059525737518423,1.1573067642162671e-05,2.003465595957132,1.986324313359609,76.1229534053408,0.9988142086127324,0.9941586536984502,1
1.991011256152676,0.0036846953378824,5.960941055155867,11.011842934349495,-0.0378931373885061,0.0002837766220845,0.0030933305227597,0.9991441435739248,0.9918775377126444,-0.0013251435315415,-0.0055678975507263,-0.0079160429225922,1.00169539561803,2.0007769042918464,1.994379177768824,42.86157779432883,0.9990268964633434,1.002661817562581,1
-0.0068008065951831,-0.0002205205630475,0.0723452069853564,-0.0044085897554425,0.0672536560208972,-0.0057492939139145,-0.0149110315237901,-0.0015326526511099,0.0009394308939232,-0.0011864804009086,-0.0028409605555297,0.0005739112493548,-2.598241621520268e-06,0.0052269496552491,-0.0017024156273452,52.70319554258042,-0.0047555115311552,-0.0019404671880091,1
0.9928448544513688,-0.0051460009706298,0.0648684508080569,-0.0081075877541272,0.1146564065271714,-0.0177587967836402,-0.0163401868249985,0.0112371311624857,-0.0016696874640308,-0.0002196315118379,0.0048707095104815,-0.0138422157451997,-0.0008463593576567,0.9899137202310994,1.0031799906385734,27.80865308799778,0.9920438247064928,-0.0007245066283477,1
1.0042520361957783,0.0058432840656802,0.047357243902099,0.0881567559895525,-0.0557135978832039,-0.0110250195358751,-0.0058233779913656,0.0018813699181332,-0.0058212609702715,0.0021377598645153,0.0040390453659614,-0.0263499767582961,0.0004653548536206,1.0091291752165947,1.0104953818686218,39.38786332615783,0.9935841139517096,-0.0049141003726851,1
-0.0158306461573438,0.0095364965337164,0.1295110121815158,-0.0075802984250754,0.0565279065451229,-0.0082811717441318,-0.0015532428132367,-0.0012285485175568,-0.0075404521492911,1.7890127034172637e-05,0.000325802473955,-0.0009173218824972,0.0012719317092214,-0.0132572183040956,-0.0065942300391278,33.28963564321248,-0.0048820042505556,-0.0030485669834664,1
2.0035222846025045,1.9968629093864136,-0.0393862694789094,14.994830165996014,18.029882607658795,0.0056920755519096,0.0043124686614276,0.9966689979670308,1.9907240607339327,-0.0007031051414604,-0.0013431725055077,0.0124647596576184,0.0016617836739571,1.9878108412649071,1.0035874491224677,60.7240560542379,1.0056586003503365,1.0024975651290062,1
1.028281996837399,-0.0064433630314588,-0.0631361220710862,-0.1009818018975754,0.1233262886588901,-0.0059467635364282,-0.0003811973075502,0.0041830568691956,-0.0019497397994304,0.0004728313366937,-0.0106629436812042,-0.0073268861088559,0.0010431873214967,0.9908080357363004,0.9886324393605788,57.1694093665418,0.9952803995503317,-0.0052040310976672,0
1.0059473083032455,1.0051955375447432,-0.0191336956893536,-0.0981521444051265,19.04930531753315,0.0057471029564168,0.0041110494346412,1.003174265672714,0.9847732578651788,0.0006292409651206,-0.0201228060186999,0.0086826321639044,0.0008375426694494,0.9852464778688468,1.002505496624394,33.151016317842284,0.9994680497547856,1.0033184168525568,0
0.0099929100736043,0.0038905011285749,0.0628831932454255,-0.0964329424040533,0.0063936358426862,-0.0063400987749163,-0.0166691746782649,-0.0018828588057952,0.0064485896093023,-0.0026614563561344,0.0063055543467031,0.0031004978197281,0.0001952493342087,-0.0023128493926137,-0.0078928758938324,60.07680128048703,0.0081595271870262,-0.0033123206650954,0
1.0212139196766763,1.0029825082120245,0.0734220240715996,-0.0550569824644213,18.90834666216332,0.0161338849767606,-1.2617240555343626e-05,1.0018263900999471,0.9966276375352288,-0.0008691371659836,-0.0164734996093001,-0.0195026248225023,-0.0001643828558131,1.0139558781134486,0.988444904352828,33.23159225052707,0.9990537096693044,1.0005267493105607,0
-0.0161373337277167,0.0015987831833737,-0.0225966548229661,-0.0398109089710768,0.0211534171568242,-0.0114564399992961,-0.0006034662536568,-0.0017340215676229,-0.0019867894322219,0.0001278065118918,-0.0178082304927629,-0.015416205870133,-0.0005669359110516,-9.606956765715078e-05,0.0077217638892706,35.92402618688369,-0.0065354807350549,0.0034126308956654,1
3.9909424364149575,-0.0004999826654105,0.0576458823570975,0.0613467580548985,0.0236737795267778,0.0102934386715027,-0.0196647713253173,0.0025426325115709,-0.0071478850855148,0.9986177266110956,-0.00452718891744,0.0202253026224764,0.0022478435545521,3.999450244807192,2.004792889674417,71.21228034356982,1.0031497309489463,-0.0021097770743972,0
1.9863094585174004,-0.0011020598958424,12.065551775730876,6.013464595205248,-0.0860735115684291,0.0028810658264809,-0.0079586335589548,1.0007859688258698,0.9967948264127546,0.0002981192192416,-0.0044757181077767,-0.0048464231773281,0.0003080026113201,1.9773887893699464,2.0004972815993005,43.671432612052776,1.0012573194693588,0.9975117241744672,1
0.9878255197503348,-0.000529570152438,0.0286412041437026,-0.0383319963131937,0.0911613944152205,-0.0104996197638432,-0.0046761878303968,-3.945640587497733e-05,0.0006181061008978,0.0004212217675116,-0.0003272973879594,0.0017631463407029,-0.000513299431976,1.0158103316088418,1.002019566771445,56.06442241402301,0.9983378847361702,0.0031267490429391,1
0.0080859366301391,-0.0075583989749188,-0.012544068979674,-0.013907760309074,-0.0468684903544693,-0.0093813457635815,5.039915479216003e-06,-0.003657130903685,0.0020597526461911,0.0024648212633813,-0.0071336097891754,-0.0058617786006821,0.0012475428661753,-0.0126472313462074,-0.0047592509308774,12.904130489837549,-0.0065862561430692,-0.0044321416256524,1
-0.0100432666112973,0.0101249329254502,-0.0836792096349539,0.0047346701965694,0.1550298904085244,-0.0021892484525806,-0.0048324232142456,0.0057825425797437,-0.0017426839123483,0.000604388536607,-0.0049987445842541,0.0007110813092779,-0.0013531536793242,0.0049816173836695,0.0034121763679769,24.416442660657395,-0.0037273177118517,-0.0032590411732458,1
-0.0031154504369865,-0.0016958281298708,0.0536286414270882,-0.0524269884052857,-0.0949007679527991,-0.0067794940189993,-0.0134286378287131,-0.0032128905871449,-0.0032976391964625,0.002961405980675,-0.0062380501329124,-0.006920936158252,-0.000220578052924,0.0047284323273688,3.603965237113944e-05,73.31159550718193,0.0029563875548211,-0.0032272692615073,1
0.999427798801062,0.9972610091470248,0.1116681738920615,-0.0569359225283193,38.0156112733037,0.0046898477002082,-0.0110659141562471,1.0009687830855782,0.9911169483703528,-0.0014479000709223,0.0028220332457822,0.0071825929228416,-0.0011314662310008,1.0109278206650036,1.0001546800841823,52.05821836893702,0.998020547591485,1.001325387196326,0
